"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","4","2014-2022",35.585,34.069,37.101,"3831","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","36%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Highlands and Islands","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","3","2014-2022",33.043,29.796,36.29,"806","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","33%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Inner London - East","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","5","2014-2022",47.254,45.786,48.722,"4443","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","47%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Inner London - West","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","5","2014-2022",65.444,63.215,67.673,"1748","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","65%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Kent","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","3","2014-2022",32.625,31.203,34.047,"4176","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","33%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Lancashire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",28.026,26.623,29.428,"3940","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","28%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","2","2014-2022",30.27,29.026,31.514,"5240","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","30%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Lincolnshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",22.979,21.125,24.833,"1979","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","23%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Merseyside","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","3","2014-2022",31.836,30.299,33.372,"3532","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","32%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","4","2014-2022",38.208,35.41,41.005,"1159","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","38%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","North Yorkshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","4","2014-2022",36.524,34.611,38.437,"2433","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","37%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Northern Ireland","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","3","2014-2022",30.804,29.906,31.701,"10173","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","31%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","2","2014-2022",28.535,27.114,29.957,"3876","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","29%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","5","2014-2022",41.295,39.88,42.71,"4649","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","41%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Outer London - South","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","5","2014-2022",49.266,47.598,50.933,"3455","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","49%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","5","2014-2022",50.681,49.282,52.081,"4902","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","51%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","2","2014-2022",28.679,27.274,30.084,"3980","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","29%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","South Yorkshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",27.541,26.097,28.986,"3672","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","28%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Southern Scotland","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",28.512,26.666,30.357,"2298","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","29%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","5","2014-2022",43.115,41.979,44.251,"7302","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","43%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",24.719,23.233,26.205,"3239","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","25%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Central Scotland","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","3","2014-2022",32.167,30.54,33.795,"3164","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","32%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Midlands","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",28.131,27.071,29.191,"6912","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","28%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","1","2014-2022",26.957,25.734,28.179,"5063","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","27%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Yorkshire","degree_dependent_children","Degree level or above","itl2_current_geo",NA,"quintile","2","2014-2022",29.714,28.624,30.804,"6758","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","30%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",9.856,9.037,10.675,"5085","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",8.363,7.705,9.021,"6807","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","8%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Cheshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.897,7.849,9.945,"2835","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",10.151,8.683,11.619,"1626","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Cumbria","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",9.796,8.177,11.416,"1295","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",9.985,9.189,10.781,"5449","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Devon","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.448,8.408,10.489,"3036","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",9.772,8.793,10.751,"3536","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","East Anglia","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.157,8.471,9.843,"6791","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","East Wales","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",10.593,9.476,11.71,"2918","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",8.57,7.445,9.695,"2377","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Eastern Scotland","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",16.263,15.223,17.304,"4834","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","16%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Essex","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",8.421,7.624,9.219,"4662","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","8%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.992,8.327,9.658,"7101","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Greater Manchester","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",7.938,7.322,8.554,"7394","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","8%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.065,8.282,9.849,"5158","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.415,8.491,10.34,"3831","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Highlands and Islands","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",19.252,16.53,21.974,"806","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","19%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Inner London - East","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",6.538,5.811,7.264,"4443","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","7%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Inner London - West","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",5.191,4.151,6.231,"1748","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","5%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Kent","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.513,8.623,10.403,"4176","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Lancashire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.373,8.462,10.283,"3940","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.908,8.137,9.679,"5240","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Lincolnshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",10.55,9.197,11.904,"1979","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Merseyside","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.825,7.889,9.76,"3532","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",17.427,15.243,19.611,"1159","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","17%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","North Yorkshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",9.032,7.893,10.171,"2433","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Northern Ireland","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",11.819,11.191,12.446,"10173","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","12%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.038,8.135,9.94,"3876","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.964,8.143,9.785,"4649","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Outer London - South","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","3","2014-2022",9.478,8.501,10.455,"3455","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",6.737,6.036,7.439,"4902","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","7%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","4","2014-2022",9.85,8.924,10.775,"3980","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","10%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","South Yorkshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.796,7.88,9.712,"3672","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Southern Scotland","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",18.709,17.115,20.304,"2298","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","19%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","2","2014-2022",8.876,8.223,9.528,"7302","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","9%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",10.703,9.638,11.768,"3239","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Central Scotland","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",17.665,16.336,18.994,"3164","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","18%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Midlands","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",6.885,6.288,7.482,"6912","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","7%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","5","2014-2022",10.63,9.781,11.479,"5063","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","West Yorkshire","degree_dependent_children","Further education below degree","itl2_current_geo",NA,"quintile","1","2014-2022",7.631,6.998,8.264,"6758","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","8%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",13.206,12.276,14.137,"5085","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","13%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",11.187,10.439,11.936,"6807","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Cheshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",10.927,9.779,12.076,"2835","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",11.038,9.515,12.561,"1626","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Cumbria","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",12.211,10.428,13.994,"1295","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","12%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","4","2014-2022",15.831,14.862,16.8,"5449","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","16%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Devon","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",12.182,11.018,13.345,"3036","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","12%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",12.164,11.086,13.241,"3536","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","12%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","East Anglia","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","4","2014-2022",15.633,14.77,16.497,"6791","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","16%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","East Wales","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","3","2014-2022",14.099,12.837,15.362,"2918","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","14%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","5","2014-2022",17.548,16.019,19.077,"2377","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","18%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Eastern Scotland","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",12.522,11.589,13.455,"4834","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","13%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Essex","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","3","2014-2022",14.694,13.678,15.71,"4662","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","15%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",10.616,9.9,11.332,"7101","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Greater Manchester","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","4","2014-2022",16.819,15.966,17.671,"7394","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","17%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",11.894,11.01,12.777,"5158","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","12%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",12.611,11.56,13.663,"3831","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","13%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Highlands and Islands","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",12.605,10.314,14.896,"806","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","13%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Inner London - East","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","5","2014-2022",22.995,21.758,24.232,"4443","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","23%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Inner London - West","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",12.653,11.094,14.211,"1748","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","13%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Kent","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","3","2014-2022",13.734,12.69,14.778,"4176","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","14%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Lancashire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","4","2014-2022",15.955,14.811,17.098,"3940","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","16%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","5","2014-2022",17.821,16.784,18.857,"5240","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","18%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Lincolnshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","4","2014-2022",17.142,15.482,18.803,"1979","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","17%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Merseyside","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","3","2014-2022",14.237,13.084,15.389,"3532","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","14%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","2","2014-2022",12.584,10.674,14.493,"1159","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","13%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","North Yorkshire","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","1","2014-2022",10.752,9.521,11.983,"2433","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","11%"
"dr13","Distribution of parental education","geography_caterpillar","TLH2","ITL2","Northern Ireland","degree_dependent_children","Lower level (below GCSE grade 1)","itl2_current_geo",NA,"quintile","4","2014-2022",16.345,15.627,17.064,"10173","Percent",NA,"degree_dependent_children, itl2_current_geo","rweight","21-81","2014-2022","16%"
