ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note,group
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,202,Na h-Eileanan Siar,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.975634356,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,160,Neath Port Talbot,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.190900551,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,62,Newcastle upon Tyne,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.258673836,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,7,Newham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.387813642,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,169,Newport,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.270943,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,192,North Ayrshire mainland,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.956147499,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,70,North East Lincolnshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.894705487,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,193,North Lanarkshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.747064135,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,71,North Lincolnshire,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.545757254,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,89,North Northamptonshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.097572316,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,63,North Tyneside,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.834521737,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,148,North Yorkshire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.272888934,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,203,Northern Ireland,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.862429096,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,61,Northumberland,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.469043253,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,102,Norwich and Norfolk,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.585860836,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,85,Nottingham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.056357225,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,84,Nottinghamshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.123503717,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,41,Oldham,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.062952051,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,194,Orkney Islands,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.383071065,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,125,Oxfordshire CC,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.404505363,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,157,Pembrokeshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.756115379,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,195,Perth and Kinross,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.695056756,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,109,Peterborough,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.380843211,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,138,Plymouth,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.256859556,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,130,Portsmouth,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.18053814,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,155,Powys,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.043509755,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,120,Reading,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.291143407,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,18,Redbridge,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.107063316,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,59,Redcar and Cleveland,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.556638452,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,196,Renfrewshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.031744106,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,163,Rhondda Cynon Taf,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.841230647,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,32,Richmond upon Thames,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.188222783,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,42,Rochdale,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.042951571,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,75,Rotherham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.813551503,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,87,Rutland,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.002308511,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,34,Salford,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.58797787,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,105,Sandwell,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.334234686,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,175,Scottish Borders,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.984557062,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,53,Sefton,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.139059401,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,76,Sheffield,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.296547122,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,197,Shetland Islands,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.051344945,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,96,Shropshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.609218497,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,121,Slough,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.234814815,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,103,Solihull,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.287597928,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,146,Somerset CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.462063083,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,198,South Ayrshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.69186314,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,199,South Lanarkshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.144638285,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,64,South Tyneside,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.574605605,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,131,Southampton,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.429571781,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,114,Southend-on-Sea,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.501953932,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,12,Southwark,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,2.84233592,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,51,St Helens,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.00822831,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,98,Staffordshire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.279452878,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,200,Stirling,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.560836309,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,36,Stockport,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.035543165,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,57,Stockton-on-Tees,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.527752621,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,97,Stoke-on-Trent,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.464564626,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,100,Suffolk CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.186715388,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,66,Sunderland,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.664042181,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,128,Surrey,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.144794905,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,25,Sutton,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.491632793,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,159,Swansea,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.596029429,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,140,Swindon,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.397702891,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,37,Tameside,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.299983337,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,95,Telford and Wrekin,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.907441449,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,115,Thurrock,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.706741291,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,139,Torbay,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.161858021,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,167,Torfaen,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.668707975,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,8,Tower Hamlets,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,2.299242725,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,35,Trafford,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.190708074,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,162,Vale of Glamorgan,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.103179267,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,81,Wakefield,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.520249593,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,107,Walsall,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.597807528,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,19,Waltham Forest,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.07075601,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,5,Wandsworth,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,3.875274759,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,48,Warrington,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.894389679,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,94,Warwickshire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.800498256,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,119,West Berkshire,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.033450002,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,177,West Dunbartonshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.314079109,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,201,West Lothian,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.20098122,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,90,West Northamptonshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.854593343,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,129,West Sussex,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.352347129,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,2,Westminster,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.743839597,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,39,Wigan,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.044294823,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,147,Wiltshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.080430147,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,122,Windsor and Maidenhead,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.110957794,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,54,Wirral,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.075780048,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,123,Wokingham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.939742847,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,108,Wolverhampton,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.965701131,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,93,Worcestershire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.221895821,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,154,Wrexham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.05097255,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_labour_market,Labour market opportunities for young people,SMC georgraphy,72,York,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.790372888,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
