"Ind_code","Ind_name","Area_code","Area_name","Area_type","Age","SEB","Category_type","Category","Value","LCI","UCI","SE","Sample_size","Time_period","Unit","Value_note","Sex"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Higher working","Sex","Women",0.32589,0.315165,0.336615,0.005472,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Higher working","Sex","Women",0.337403,0.327746,0.347059,0.004927,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Higher working","Sex","Women",0.347867,0.338872,0.356861,0.004589,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Higher working","Sex","Women",0.35722,0.348499,0.365941,0.00445,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Higher working","Sex","Women",0.365412,0.356657,0.374168,0.004467,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Higher working","Sex","Women",0.372402,0.363417,0.381387,0.004584,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Higher working","Sex","Women",0.378156,0.368856,0.387456,0.004745,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Higher working","Sex","Women",0.382649,0.373031,0.392268,0.004908,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Higher working","Sex","Women",0.385864,0.375978,0.39575,0.005044,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Higher working","Sex","Women",0.387788,0.377711,0.397864,0.005141,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Higher working","Sex","Women",0.388412,0.378225,0.3986,0.005198,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Higher working","Sex","Women",0.387736,0.377499,0.397974,0.005223,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Higher working","Sex","Women",0.385762,0.375494,0.396029,0.005239,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Higher working","Sex","Women",0.382496,0.372159,0.392834,0.005274,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Higher working","Sex","Women",0.377952,0.367426,0.388479,0.005371,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Higher working","Sex","Women",0.372149,0.361228,0.38307,0.005572,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Higher working","Sex","Women",0.365111,0.353516,0.376707,0.005916,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Higher working","Sex","Women",0.356872,0.344272,0.369473,0.006429,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Higher working","Sex","Women",0.347474,0.333526,0.361422,0.007116,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","25","Lower working","Sex","Women",0.258399,0.247522,0.269276,0.00555,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Lower working","Sex","Women",0.267435,0.257786,0.277085,0.004923,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Lower working","Sex","Women",0.275574,0.266817,0.284331,0.004468,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Lower working","Sex","Women",0.282751,0.27452,0.290983,0.0042,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Lower working","Sex","Women",0.288913,0.28086,0.296966,0.004109,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Lower working","Sex","Women",0.294016,0.285871,0.30216,0.004155,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Lower working","Sex","Women",0.298022,0.28962,0.306425,0.004287,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Lower working","Sex","Women",0.300906,0.292176,0.309637,0.004454,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Lower working","Sex","Women",0.302649,0.293594,0.311703,0.00462,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Lower working","Sex","Women",0.303238,0.29391,0.312565,0.004759,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Lower working","Sex","Women",0.302669,0.293143,0.312196,0.004861,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Lower working","Sex","Women",0.300948,0.291298,0.310598,0.004924,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Lower working","Sex","Women",0.298084,0.288371,0.307797,0.004956,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Lower working","Sex","Women",0.294097,0.284348,0.303846,0.004974,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Lower working","Sex","Women",0.289014,0.279209,0.29882,0.005003,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Lower working","Sex","Women",0.282871,0.272929,0.292813,0.005073,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Lower working","Sex","Women",0.275711,0.265491,0.285932,0.005215,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Lower working","Sex","Women",0.26759,0.256897,0.278282,0.005456,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Lower working","Sex","Women",0.258569,0.247179,0.269959,0.005811,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Lower working","Sex","Women",0.248723,0.236408,0.261037,0.006283,NA,"2014-21","Predictive margins",NA,"Women"
