"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Yorkshire CC","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.234","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Northern Ireland","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.444","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Northumberland","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.172","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Norwich and Norfolk","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.069","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Nottingham","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.174","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Nottinghamshire","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.305","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Oldham","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.645","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Orkney Islands","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.150","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Oxfordshire CC","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.683","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Pembrokeshire","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.532","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Perth and Kinross","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.576","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Peterborough","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.337","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Plymouth","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.049","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Portsmouth","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.744","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Powys","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.015","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Reading","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.818","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Redbridge","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.354","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Redcar and Cleveland","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.902","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Renfrewshire","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.147","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rhondda Cynon Taf","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.529","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Richmond upon Thames","time_period","2018 to 2020","zscore_category","most favourable",NA,NA,NA,NA,"2018 to 2020","2.522","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rochdale","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.994","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rotherham","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.494","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rutland","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.030","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Salford","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.647","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sandwell","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.864","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Scottish Borders","time_period","2018 to 2020","zscore_category","most unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.613","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sefton","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.310","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sheffield","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.001","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Shetland Islands","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.308","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Shropshire","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.155","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Slough","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.934","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Solihull","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.218","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Somerset CC","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.076","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Ayrshire","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.947","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Gloucestershire","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.403","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Lanarkshire","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.363","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Tyneside","time_period","2018 to 2020","zscore_category","most unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.866","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Southampton","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.076","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Southend-on-Sea","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.685","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Southwark","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.471","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","St Helens","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.811","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Staffordshire CC","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.297","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stirling","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.237","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stockport","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.146","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stockton-on-Tees","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.923","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Stoke-on-Trent","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.248","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Suffolk CC","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.759","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sunderland","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.429","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Surrey","time_period","2018 to 2020","zscore_category","most favourable",NA,NA,NA,NA,"2018 to 2020","2.340","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sutton","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.127","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Swansea","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.296","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Swindon","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.025","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Tameside","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.861","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Telford and Wrekin","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.387","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Thurrock","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.153","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Torbay","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.057","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Torfaen","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.871","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Tower Hamlets","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.760","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Trafford","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.175","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Vale of Glamorgan","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.066","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wakefield","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.396","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Walsall","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.474","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Waltham Forest","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.782","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wandsworth","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.405","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Warrington","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.312","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Warwickshire CC","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.840","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Berkshire","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.116","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Dunbartonshire","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.938","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Lothian","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.885","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Northamptonshire","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.611","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","West Sussex","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.824","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Westminster","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.096","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wigan","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.579","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wiltshire","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.494","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Windsor and Maidenhead","time_period","2018 to 2020","zscore_category","upper middling",NA,NA,NA,NA,"2018 to 2020","0.870","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wirral","time_period","2018 to 2020","zscore_category","unfavourable",NA,NA,NA,NA,"2018 to 2020","-1.067","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wokingham","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.055","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wolverhampton","time_period","2018 to 2020","zscore_category","lower middling",NA,NA,NA,NA,"2018 to 2020","-0.936","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Worcestershire CC","time_period","2018 to 2020","zscore_category","favourable",NA,NA,NA,NA,"2018 to 2020","1.015","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Wrexham","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","-0.214","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","York","time_period","2018 to 2020","zscore_category","middling",NA,NA,NA,NA,"2018 to 2020","0.053","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Aberdeen City","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.516","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Aberdeenshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.220","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Angus","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.653","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Argyll and Bute Islands","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.530","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Barking and Dagenham","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.073","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Barnet","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.331","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Barnsley","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.730","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bath and North East Somerset","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.494","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bedford","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.323","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bexley","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.272","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Birmingham","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.463","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Blackburn with Darwen","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.240","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Blackpool","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.163","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Blaenau Gwent","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.772","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bolton","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.672","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bournemouth, Christchurch and Poole","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.876","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bracknell Forest","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.475","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bradford","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.054","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Brent","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.551","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bridgend","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.863","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Brighton and Hove","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.138","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bristol, City of","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.178","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bromley","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.519","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Buckinghamshire","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.064","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Bury","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.066","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Caerphilly","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.003","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Calderdale","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.120","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Cambridgeshire CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.117","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Camden and City of London","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.669","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Cardiff","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.982","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Carmarthenshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.994","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Central Bedfordshire","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.617","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Ceredigion","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.537","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Cheshire East","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.984","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Cheshire West and Chester","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.263","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","City of Edinburgh","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.257","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Clackmannanshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.585","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Conwy","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.205","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Cornwall and Isles of Scilly","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.712","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Coventry","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.543","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Croydon","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.879","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Cumbria","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.079","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
