"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Aberdeen City","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.485","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Aberdeenshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.241","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Angus","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.341","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Argyll and Bute Islands","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.255","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Barking and Dagenham","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.113","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Barnet","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.577","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Barnsley","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.302","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bath and North East Somerset","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.608","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bedford","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.499","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bexley","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.597","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Birmingham","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.566","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Blackburn with Darwen","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.810","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Blackpool","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.645","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Blaenau Gwent","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.263","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bolton","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.208","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bournemouth, Christchurch and Poole","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.503","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bracknell Forest","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.240","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bradford","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.444","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Brent","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.596","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bridgend","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.638","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Brighton and Hove","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.227","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bristol, City of","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.358","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bromley","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.943","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Buckinghamshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.324","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bury","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.153","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Caerphilly","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.298","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Calderdale","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.424","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cambridgeshire CC","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.754","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Camden and City of London","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","3.358","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cardiff","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.694","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Carmarthenshire","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.389","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Central Bedfordshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.347","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Ceredigion","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.445","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cheshire East","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.128","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cheshire West and Chester","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.433","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","City of Edinburgh","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.774","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Clackmannanshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.682","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Conwy","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.921","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cornwall and Isles of Scilly","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.917","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Coventry","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.517","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Croydon","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.061","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cumbria","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.576","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Darlington","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.654","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Denbighshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.940","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Derby","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.254","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Derbyshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.302","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Devon CC","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.688","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Doncaster","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.399","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dorset","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.307","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dudley","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.110","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dumfries and Galloway","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.344","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dundee City","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.188","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Durham","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.543","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Ealing","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.648","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Ayrshire","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.322","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Dunbartonshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.820","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Lothian","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.442","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Renfrewshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.950","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Riding of Yorkshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.459","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Sussex CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.344","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Enfield","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.145","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Essex","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.497","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Falkirk","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.595","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Fife","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.702","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Flintshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.171","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Gateshead","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.249","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Glasgow City","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.092","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Gloucestershire CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.124","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Greenwich","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.365","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Gwynedd","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.809","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hackney","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.229","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Halton","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.099","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hammersmith and Fulham","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","3.944","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hampshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.317","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Haringey","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.703","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Harrow","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.361","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hartlepool","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.401","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Havering","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.194","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Herefordshire, County of","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.563","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hertfordshire CC","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.079","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Highland","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.940","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hillingdon","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.675","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hounslow","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.810","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Inverclyde","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.575","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Isle of Anglesey","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.885","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Isle of Wight","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.889","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Islington","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","2.633","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kensington and Chelsea","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","3.449","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kent","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.313","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kingston upon Hull, City of","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.277","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kingston upon Thames","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.594","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kirklees","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.509","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Knowsley","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.669","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lambeth","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","2.849","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lancashire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.566","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Leeds","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.207","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Leicester","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.983","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Leicestershire CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.112","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lewisham","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.026","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lincolnshire CC","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.825","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Liverpool","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.490","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Luton","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.434","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Manchester","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.090","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Medway","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.268","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Merthyr Tydfil","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.071","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Merton","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.752","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Middlesbrough","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.062","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Midlothian","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.132","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Milton Keynes","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.663","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Monmouthshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.140","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Moray","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.740","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Na h-Eileanan Siar","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.607","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Neath Port Talbot","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.568","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Newcastle upon Tyne","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.542","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Newham","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.506","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Newport","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.485","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Ayrshire mainland","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.300","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North East Lincolnshire","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.163","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Lanarkshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.558","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Lincolnshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.760","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Northamptonshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.347","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
