"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Aberdeen City","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.444","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Aberdeenshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.273","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Angus","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.462","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Argyll and Bute Islands","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.417","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Barking and Dagenham","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.602","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Barnet","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.460","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Barnsley","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.018","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bath and North East Somerset","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.555","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bedford","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.256","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bexley","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.359","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Birmingham","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.128","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Blackburn with Darwen","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.673","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Blackpool","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.964","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Blaenau Gwent","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.173","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bolton","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.343","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bournemouth, Christchurch and Poole","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.319","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bracknell Forest","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.922","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bradford","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.569","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Brent","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.464","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bridgend","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.295","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Brighton and Hove","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.038","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bristol, City of","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.064","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bromley","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.399","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Buckinghamshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.423","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Bury","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.501","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Caerphilly","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.920","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Calderdale","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.096","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Cambridgeshire CC","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.621","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Camden and City of London","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","6.788","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Cardiff","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.057","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Carmarthenshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.206","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Central Bedfordshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.103","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Ceredigion","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.082","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Cheshire East","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.785","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Cheshire West and Chester","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.513","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","City of Edinburgh","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.462","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Clackmannanshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.385","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Conwy","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.702","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Cornwall and Isles of Scilly","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.870","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Coventry","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.243","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Croydon","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.272","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Cumbria","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.555","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Darlington","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.129","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Denbighshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.942","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Derby","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.314","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Derbyshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.273","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Devon CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.279","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Doncaster","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.009","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Dorset","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.279","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Dudley","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.791","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Dumfries and Galloway","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.140","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Dundee City","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.259","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Durham","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.530","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Ealing","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.843","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","East Ayrshire","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.056","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","East Dunbartonshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.378","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","East Lothian","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.294","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","East Renfrewshire","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.563","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","East Riding of Yorkshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.028","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","East Sussex CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.463","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Enfield","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.063","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Essex","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.424","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Falkirk","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.342","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Fife","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.244","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Flintshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.471","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Gateshead","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.484","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Glasgow City","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.460","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Gloucestershire CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.306","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Greenwich","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.848","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Gwynedd","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.522","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hackney","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.146","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Halton","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.557","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hammersmith and Fulham","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.743","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hampshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.299","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Haringey","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.076","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Harrow","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.961","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hartlepool","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.593","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Havering","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.695","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Herefordshire, County of","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.562","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hertfordshire CC","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.843","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Highland","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.423","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hillingdon","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.207","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Hounslow","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.040","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Inverclyde","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.583","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Isle of Anglesey","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.400","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Isle of Wight","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.710","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Islington","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","3.147","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Kensington and Chelsea","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.954","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Kent","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.256","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Kingston upon Hull, City of","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.669","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Kingston upon Thames","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.318","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Kirklees","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.417","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Knowsley","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.030","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Lambeth","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.403","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Lancashire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.295","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Leeds","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.112","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Leicester","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.445","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Leicestershire CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.126","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Lewisham","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.703","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Lincolnshire CC","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.812","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Liverpool","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.412","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Luton","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.692","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Manchester","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.976","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Medway","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.652","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Merthyr Tydfil","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.975","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Merton","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.479","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Middlesbrough","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.767","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Midlothian","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.448","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Milton Keynes","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.647","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Monmouthshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.472","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Moray","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.914","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Na h-Eileanan Siar","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.669","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Neath Port Talbot","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.988","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Newcastle upon Tyne","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.330","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Newham","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.173","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","Newport","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.257","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North Ayrshire mainland","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.083","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North East Lincolnshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.896","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North Lanarkshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.867","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North Lincolnshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.704","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North Northamptonshire","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.573","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North Somerset","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.052","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci3","Innovation and Growth","composite_index","NA","Local Authority","North Tyneside","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.009","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
