"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wolverhampton","time_period","2000 to 2005","zscore_category","unfavourable",NA,NA,NA,NA,"2000 to 2005","-1.233","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Worcestershire CC","time_period","2000 to 2005","zscore_category","middling",NA,NA,NA,NA,"2000 to 2005","0.303","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Wrexham","time_period","2000 to 2005","zscore_category","lower middling",NA,NA,NA,NA,"2000 to 2005","-0.769","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","York","time_period","2000 to 2005","zscore_category","upper middling",NA,NA,NA,NA,"2000 to 2005","0.558","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Aberdeen City","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.470","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Aberdeenshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.494","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Angus","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.042","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Argyll and Bute Islands","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.230","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Barking and Dagenham","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.065","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Barnet","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.826","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Barnsley","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.096","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bath and North East Somerset","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.400","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bedford","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.570","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bexley","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.362","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Birmingham","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.158","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Blackburn with Darwen","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.160","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Blackpool","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.363","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Blaenau Gwent","time_period","2006 to 2011","zscore_category","most unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.788","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bolton","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.552","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bournemouth, Christchurch and Poole","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.150","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bracknell Forest","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.955","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bradford","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.933","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Brent","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.350","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bridgend","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.458","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Brighton and Hove","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.367","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bristol, City of","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.673","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bromley","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.634","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Buckinghamshire","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.999","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Bury","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.313","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Caerphilly","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.960","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Calderdale","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.059","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cambridgeshire CC","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.286","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Camden and City of London","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","2.475","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cardiff","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.638","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Carmarthenshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.022","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Central Bedfordshire","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.693","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Ceredigion","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.567","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cheshire East","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.262","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cheshire West and Chester","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.574","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","City of Edinburgh","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.550","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Clackmannanshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.441","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Conwy","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.401","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cornwall and Isles of Scilly","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.482","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Coventry","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.704","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Croydon","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.328","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Cumbria","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.460","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Darlington","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.490","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Denbighshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.072","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Derby","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.389","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Derbyshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.105","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Devon CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.114","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Doncaster","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.476","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dorset","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.219","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dudley","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.339","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dumfries and Galloway","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.685","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Dundee City","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.061","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Durham","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.775","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Ealing","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.985","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Ayrshire","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.214","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Dunbartonshire","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.687","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Lothian","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.273","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Renfrewshire","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.526","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Riding of Yorkshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.443","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","East Sussex CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.335","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Enfield","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.101","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Essex","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.418","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Falkirk","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.050","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Fife","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.088","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Flintshire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.003","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Gateshead","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.025","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Glasgow City","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.679","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Gloucestershire CC","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.960","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Greenwich","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.598","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Gwynedd","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.667","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hackney","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.223","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Halton","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.234","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hammersmith and Fulham","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","2.248","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hampshire","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.943","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Haringey","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.733","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Harrow","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.889","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hartlepool","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.753","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Havering","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.043","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Herefordshire, County of","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.272","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hertfordshire CC","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","1.709","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Highland","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.013","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hillingdon","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.095","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Hounslow","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.449","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Inverclyde","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.879","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Isle of Anglesey","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.009","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Isle of Wight","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.921","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Islington","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.490","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kensington and Chelsea","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","2.391","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kent","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.298","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kingston upon Hull, City of","time_period","2006 to 2011","zscore_category","most unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.911","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kingston upon Thames","time_period","2006 to 2011","zscore_category","most favourable",NA,NA,NA,NA,"2006 to 2011","2.296","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Kirklees","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.323","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Knowsley","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.473","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lambeth","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.720","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lancashire","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.177","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Leeds","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.038","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Leicester","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.485","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Leicestershire CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.474","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lewisham","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.765","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Lincolnshire CC","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.327","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Liverpool","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.962","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Luton","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.162","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Manchester","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.050","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Medway","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.754","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Merthyr Tydfil","time_period","2006 to 2011","zscore_category","most unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.543","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Merton","time_period","2006 to 2011","zscore_category","favourable",NA,NA,NA,NA,"2006 to 2011","1.204","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Middlesbrough","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.137","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Midlothian","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.013","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Milton Keynes","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","0.402","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Monmouthshire","time_period","2006 to 2011","zscore_category","upper middling",NA,NA,NA,NA,"2006 to 2011","0.723","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Moray","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.529","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Na h-Eileanan Siar","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.082","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Neath Port Talbot","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.271","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Newcastle upon Tyne","time_period","2006 to 2011","zscore_category","lower middling",NA,NA,NA,NA,"2006 to 2011","-0.509","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Newham","time_period","2006 to 2011","zscore_category","most unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.616","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","Newport","time_period","2006 to 2011","zscore_category","middling",NA,NA,NA,NA,"2006 to 2011","-0.177","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North Ayrshire mainland","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.306","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci1","Conditions of Childhood","composite_index","NA","Local Authority","North East Lincolnshire","time_period","2006 to 2011","zscore_category","unfavourable",NA,NA,NA,NA,"2006 to 2011","-1.310","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
