ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note,group
CI_promising_prospects,Promising prospects,Local Authority,96,Shropshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.028098087,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,121,Slough,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.583287122,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,103,Solihull,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.204506926,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,146,Somerset county council,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.488539734,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,198,South Ayrshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.790603927,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,199,South Lanarkshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.961642974,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,64,South Tyneside,2014-2022,Total,NA,Total,Group,Least Favourable,Z-score,1.769726669,NA,NA,NA,NA,NA,Group,NA,1
CI_promising_prospects,Promising prospects,Local Authority,131,Southampton,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.920882172,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,114,Southend-on-Sea,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.672301062,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,12,Southwark,2014-2022,Total,NA,Total,Group,Favourable,Z-score,-1.800879924,NA,NA,NA,NA,NA,Group,NA,4
CI_promising_prospects,Promising prospects,Local Authority,51,St Helens,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.73606666,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,98,Staffordshire county council,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.43799275,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,200,Stirling,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.504982491,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,36,Stockport,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.46726403,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,57,Stockton-on-Tees,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.918718558,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,97,Stoke-on-Trent,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.08489571,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,100,Suffolk county council,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.619669602,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,66,Sunderland,2014-2022,Total,NA,Total,Group,Least Favourable,Z-score,1.620157922,NA,NA,NA,NA,NA,Group,NA,1
CI_promising_prospects,Promising prospects,Local Authority,128,Surrey county council,2014-2022,Total,NA,Total,Group,Most Favourable,Z-score,-2.430343502,NA,NA,NA,NA,NA,Group,NA,5
CI_promising_prospects,Promising prospects,Local Authority,25,Sutton,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.41009678,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,159,Swansea,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.141873993,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,140,Swindon,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.508734934,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,37,Tameside,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.910527936,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,95,Telford and Wrekin,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.307965555,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,115,Thurrock,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.271952241,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,139,Torbay,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.220315848,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,167,Torfaen,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.805608453,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,8,Tower Hamlets,2014-2022,Total,NA,Total,Group,Favourable,Z-score,-1.261370203,NA,NA,NA,NA,NA,Group,NA,4
CI_promising_prospects,Promising prospects,Local Authority,35,Trafford,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.106820378,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,162,Vale of Glamorgan,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.180734942,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,81,Wakefield,2014-2022,Total,NA,Total,Group,Unfavourable,Z-score,1.262403179,NA,NA,NA,NA,NA,Group,NA,2
CI_promising_prospects,Promising prospects,Local Authority,107,Walsall,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.633251319,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,19,Waltham Forest,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.767872453,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,5,Wandsworth,2014-2022,Total,NA,Total,Group,Favourable,Z-score,-1.536525766,NA,NA,NA,NA,NA,Group,NA,4
CI_promising_prospects,Promising prospects,Local Authority,48,Warrington,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.349263003,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,94,Warwickshire county council,2014-2022,Total,NA,Total,Group,Favourable,Z-score,-1.060365554,NA,NA,NA,NA,NA,Group,NA,4
CI_promising_prospects,Promising prospects,Local Authority,119,West Berkshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.595372013,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,177,West Dunbartonshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.803418895,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,201,West Lothian,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.725711879,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,90,West Northamptonshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.324113106,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,129,West Sussex county council,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.727650147,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,2,Westminster,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.99064947,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,39,Wigan,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.618856978,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,147,Wiltshire,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.168096345,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,122,Windsor and Maidenhead,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.784692542,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,54,Wirral,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.530329177,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,123,Wokingham,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.891951348,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,108,Wolverhampton,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.808753192,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,93,Worcestershire county council,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.571848112,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,154,Wrexham,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,0.353479401,NA,NA,NA,NA,NA,Group,NA,3
CI_promising_prospects,Promising prospects,Local Authority,72,York,2014-2022,Total,NA,Total,Group,Middle Group,Z-score,-0.170384111,NA,NA,NA,NA,NA,Group,NA,3
