"Ind_code","Ind_name","Area_code","Area_name","Area_type","Age","SEB","Category_type","Category","Value","LCI","UCI","SE","Sample_size","Time_period","Unit","Value_note","Sex","Category_type2","Category2"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower professional",34.83852172,NA,NA,NA,1366,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower working",11.1426724,NA,NA,NA,447,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher professional",10.26045258,NA,NA,NA,408,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher working",26.95931918,NA,NA,NA,1171,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Intermediate",20.06144165,NA,NA,NA,885,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower professional",24.6430926,NA,NA,NA,1054,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower working",18.07569399,NA,NA,NA,754,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher professional",13.09526674,NA,NA,NA,631,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher working",20.35355184,NA,NA,NA,1108,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Intermediate",22.85504031,NA,NA,NA,1252,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower professional",26.95420384,NA,NA,NA,1418,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower working",16.74193728,NA,NA,NA,897,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher professional",18.85418563,NA,NA,NA,807,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher working",15.99473214,NA,NA,NA,761,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Intermediate",20.08308377,NA,NA,NA,953,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower professional",32.66226636,NA,NA,NA,1493,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower working",12.40573209,NA,NA,NA,565,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",6.686865345,NA,NA,NA,266,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",28.24050856,NA,NA,NA,1197,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",19.83958697,NA,NA,NA,832,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",18.95957433,NA,NA,NA,770,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower working",26.27346479,NA,NA,NA,1091,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher professional",17.69182656,NA,NA,NA,84,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher working",14.45069911,NA,NA,NA,75,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Intermediate",20.25906422,NA,NA,NA,98,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower professional",26.19050501,NA,NA,NA,128,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower working",21.40790509,NA,NA,NA,113,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher professional",5.305797661,NA,NA,NA,32,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher working",26.38395759,NA,NA,NA,187,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Intermediate",16.4801432,NA,NA,NA,120,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower professional",16.83876462,NA,NA,NA,111,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower working",34.99133694,NA,NA,NA,244,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher professional",6.376183308,NA,NA,NA,46,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher working",24.05285165,NA,NA,NA,194,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Intermediate",20.71343034,NA,NA,NA,166,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower professional",18.05131293,NA,NA,NA,138,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower working",30.80622178,NA,NA,NA,243,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher professional",9.624516859,NA,NA,NA,63,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher working",18.18215049,NA,NA,NA,121,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Intermediate",19.16289478,NA,NA,NA,131,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower professional",25.91542491,NA,NA,NA,163,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower working",27.11501297,NA,NA,NA,181,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",2.787524171,NA,NA,NA,25,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",24.51342063,NA,NA,NA,272,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",16.12189282,NA,NA,NA,174,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",9.808834875,NA,NA,NA,102,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower working",46.76832751,NA,NA,NA,493,"2014-21","Percentage",NA,"Total","Disability","Yes"
