Area_name,Area_code,Time_period,Sample_size,Value,Ind_code,Ind_name,Area_type,Category_type,Category,SEB,LCI,UCI,SE,Unit,Value_note
Scotland,S92000003,2001,1051012,26.70221637,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2001,NA,NA,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2001,12620436,23.73949062,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2002,543820,31.29340162,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2002,1510787,25.30324585,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2002,1103560,26.43650667,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2002,914759,25.31932652,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2002,1190643,26.05474763,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2002,1176556,14.34806902,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2002,1587423,25.43559895,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2002,1733767,13.49544185,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2002,1023893,18.33809623,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2002,637360,28.15722503,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2002,1034499,25.65736079,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2002,436229,23.06334517,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2002,12893296,22.70129397,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2003,538847,30.01537194,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2003,1504453,25.36966463,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2003,1101274,25.84486622,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2003,916106,23.52405624,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2003,1190948,25.40729102,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2003,1182131,15.18614864,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2003,1601974,25.43257196,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2003,1739071,13.12536393,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2003,1025226,17.92080492,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2003,635464,26.39496829,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2003,1020297,24.70402918,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2003,431511,24.10725003,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2003,12887302,22.26132356,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2004,535998,30.9096086,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2004,1502133,23.84301457,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2004,1103232,24.7557884,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2004,920081,22.87484115,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2004,1193806,24.87222273,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2004,1189628,15.07088806,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2004,1615674,26.36270472,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2004,1749529,12.37249311,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2004,1028297,16.71441232,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2004,635069,25.06237896,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2004,1011498,22.68415257,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2004,428011,24.36840516,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2004,12912956,21.62421346,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2005,531364,28.45662522,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2005,1493252,24.20297535,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2005,1101934,24.78081345,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2005,919009,22.20698209,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2005,1194163,26.30601355,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2005,1192995,15.49109827,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2005,1630570,25.76565107,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2005,1751712,12.93962146,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2005,1027321,16.33906677,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2005,630965,23.38751505,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2005,1003367,21.5891351,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2005,424779,24.62600994,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2005,12901431,21.49274984,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2006,530209,28.36385217,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2006,1492975,24.19187572,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2006,1103896,25.08199092,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2006,923870,23.16790307,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2006,1200083,26.17926038,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2006,1200892,15.12775637,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2006,1654446,24.91168278,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2006,1765811,14.91764111,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2006,1030829,16.19060945,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2006,631467,24.91211649,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2006,997087,20.96938415,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2006,427178,23.88219819,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2006,12958743,21.6806077,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2007,527387,27.78906451,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2007,1488269,26.16108999,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2007,1104669,25.87297735,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2007,928021,25.55507704,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2007,1203236,27.33097431,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2007,1206998,15.15769615,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2007,1679823,22.88418194,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2007,1779570,15.38006899,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2007,1034728,16.89647166,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2007,630173,26.87098806,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2007,998671,20.46016451,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2007,425434,23.2734421,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2007,13006979,22.12052159,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2008,522248,28.4665748,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2008,1476945,25.79500421,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2008,1101109,26.45309925,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2008,926583,24.96063045,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2008,1202717,28.6922548,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2008,1206942,15.95029274,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2008,1697574,22.87619238,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2008,1779889,14.96115529,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2008,1029963,17.04659111,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2008,625414,26.02530669,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2008,993205,20.53597756,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2008,427168,23.14262348,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2008,12989757,22.22222212,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2009,526502,26.5645853,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2009,1493165,24.96136086,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2009,1118044,25.99376571,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2009,941127,23.06959615,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2009,1221448,28.93919611,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2009,1225420,16.30903232,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2009,1746072,21.05056249,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2009,1810289,13.61772078,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2009,1042419,16.5689594,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2009,631216,25.02984172,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2009,999210,20.02624619,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2009,432482,24.47179926,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2009,13187394,21.42324623,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2010,525598,24.58608822,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2010,1490737,22.03758285,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2010,1121685,25.44510337,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2010,943846,18.46535874,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2010,1224665,27.34130244,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2010,1231391,15.5804028,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2010,1774317,19.58836627,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2010,1824768,12.47912624,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2010,1045513,15.95104108,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2010,629458,22.16450845,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2010,996095,19.39984576,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2010,433556,24.13141306,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2010,13241629,19.81813471,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2011,524186,21.0757902,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2011,1488746,21.53712793,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2011,1123990,23.24433726,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2011,945766,16.69959521,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2011,1227394,23.45578008,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2011,1236909,14.11289145,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2011,1797393,17.88135588,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2011,1838111,12.53291624,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2011,1048098,14.3868508,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2011,628246,23.0239219,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2011,997273,17.304134,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2011,434102,23.41602156,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2011,13290214,18.32641273,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2012,523609,20.83847641,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2012,1492703,21.11156348,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2012,1130004,22.54577877,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2012,952281,14.6153017,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2012,1232951,20.71245308,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2012,1248612,12.81957704,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2012,1833146,17.49902071,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2012,1855885,12.58274395,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2012,1055687,14.40424589,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2012,628861,21.82248723,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2012,994797,16.7614673,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2012,436655,21.26750313,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2012,13385191,17.46679526,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2013,520605,18.5828512,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2013,1496245,20.79218168,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2013,1122552,20.62608002,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2013,944329,15.60341651,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2013,1234667,19.69491284,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2013,1256115,14.25105762,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2013,1863535,17.64516136,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2013,1838329,12.50185966,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2013,1045869,15.29517397,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2013,625665,21.76195833,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2013,985551,15.71518366,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2013,437646,21.66526978,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2013,13371108,17.29781151,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2014,521470,19.55267646,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2014,1505794,20.4855916,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2014,1128023,21.32006795,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2014,951144,18.02738041,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2014,1246994,21.24409875,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2014,1272486,14.84785354,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2014,1907528,16.53110341,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2014,1852572,12.16953965,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2014,1058532,16.74187005,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2014,626511,20.11377436,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2014,985882,16.0525495,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2014,442920,22.81626649,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2014,13499856,17.62725564,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2015,522405,20.61982087,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2015,1509626,21.25308814,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2015,1131771,22.20753935,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2015,957326,20.97927353,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2015,1253631,23.56059065,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2015,1283190,15.94596805,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2015,1931935,16.68212132,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2015,1866926,12.68124902,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2015,1065466,16.36723169,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2015,625195,19.65966497,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2015,983583,16.43209603,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2015,444142,23.14446732,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2015,13575196,18.42967275,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2016,523641,24.00242827,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2016,1514227,23.24209789,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2016,1136089,22.65662465,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2016,964060,22.1867498,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2016,1261114,24.23793162,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2016,1294835,15.91259765,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2016,1957473,17.03923092,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2016,1882568,14.44277874,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2016,1073260,14.64681547,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2016,624657,19.06223224,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2016,982945,18.40437696,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2016,445462,22.69166613,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2016,13660331,19.2185768,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2017,525172,25.11672876,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2017,1537979,24.98204605,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2017,1148074,23.90716411,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2017,976894,20.97331567,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2017,1276247,25.61625287,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2017,1310430,17.24687935,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2017,1987918,19.50926786,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2017,1895821,14.86960293,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2017,1082371,14.91585902,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2017,627182,19.93403715,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2017,987098,20.26672877,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2017,446260,20.71115646,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2017,13801446,20.26779599,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2018,529185,25.31080343,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2018,1552654,25.19731577,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2018,1161631,25.32875465,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2018,989041,18.32038713,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2018,1288505,25.73868201,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2018,1328349,16.99395958,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2018,2029908,20.10910152,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2018,1923513,15.12943039,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2018,1098397,15.04695965,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
