"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Solihull","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.512,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Somerset CC","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.607,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Ayrshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.666,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Gloucestershire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.403,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Lanarkshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.153,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Tyneside","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.335,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southampton","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.334,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southend-on-Sea","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.914,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southwark","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",2.51,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","St Helens","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.602,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Staffordshire CC","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.584,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stirling","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.16,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stockport","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.022,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stockton-on-Tees","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.347,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stoke-on-Trent","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.552,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Suffolk CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.365,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sunderland","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.806,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Surrey","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.529,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sutton","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.529,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Swansea","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.886,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Swindon","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.242,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Tameside","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.158,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Telford and Wrekin","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.609,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Thurrock","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.065,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Torbay","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.021,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Torfaen","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.724,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Tower Hamlets","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",2.63,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Trafford","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.517,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Vale of Glamorgan","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.471,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wakefield","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.201,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Walsall","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.396,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Waltham Forest","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.091,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wandsworth","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",4.445,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Warrington","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.161,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Warwickshire CC","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.689,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Berkshire","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.093,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Dunbartonshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.815,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Lothian","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.736,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Northamptonshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.258,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Sussex","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.089,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Westminster","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",2.629,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wigan","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.418,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wiltshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.003,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Windsor and Maidenhead","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",2.15,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wirral","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.354,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wokingham","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.625,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wolverhampton","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.872,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Worcestershire CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.004,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wrexham","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.699,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","York","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.326,,,,"z-score",,4
