"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Solihull","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.089,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Somerset CC","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.122,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Ayrshire","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.424,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Gloucestershire","time_period","2018 to 2024","zscore_category","Favourable",,,,,"2018 to 2024",1.117,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Lanarkshire","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.048,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Tyneside","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.524,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southampton","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.492,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southend-on-Sea","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.533,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southwark","time_period","2018 to 2024","zscore_category","Most Favourable",,,,,"2018 to 2024",3.524,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","St Helens","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.432,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Staffordshire CC","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.123,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stirling","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.832,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stockport","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.352,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stockton-on-Tees","time_period","2018 to 2024","zscore_category","Unfavourable",,,,,"2018 to 2024",-1.298,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stoke-on-Trent","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.559,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Suffolk CC","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.392,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sunderland","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.913,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Surrey","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.802,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sutton","time_period","2018 to 2024","zscore_category","Favourable",,,,,"2018 to 2024",1.439,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Swansea","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.62,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Swindon","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.12,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Tameside","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.377,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Telford and Wrekin","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.906,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Thurrock","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.578,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Torbay","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.9,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Torfaen","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.198,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Tower Hamlets","time_period","2018 to 2024","zscore_category","Most Favourable",,,,,"2018 to 2024",2.829,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Trafford","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.77,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Vale of Glamorgan","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.39,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wakefield","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.072,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Walsall","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.339,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Waltham Forest","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.936,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wandsworth","time_period","2018 to 2024","zscore_category","Most Favourable",,,,,"2018 to 2024",3.799,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Warrington","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.133,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Warwickshire CC","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.168,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Berkshire","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.58,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Dunbartonshire","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.026,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Lothian","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.933,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Northamptonshire","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.594,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Sussex","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.21,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Westminster","time_period","2018 to 2024","zscore_category","Most Favourable",,,,,"2018 to 2024",2.66,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wigan","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.235,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wiltshire","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.372,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Windsor and Maidenhead","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.49,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wirral","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",-0.42,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wokingham","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.325,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wolverhampton","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.683,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Worcestershire CC","time_period","2018 to 2024","zscore_category","Middling",,,,,"2018 to 2024",0.028,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wrexham","time_period","2018 to 2024","zscore_category","Lower Middling",,,,,"2018 to 2024",-0.519,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","York","time_period","2018 to 2024","zscore_category","Upper Middling",,,,,"2018 to 2024",0.592,,,,"z-score",,5
