"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Solihull","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.172,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Somerset CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.285,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Ayrshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.115,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Gloucestershire","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.934,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Lanarkshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.39,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","South Tyneside","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.229,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southampton","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.537,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southend-on-Sea","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.925,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Southwark","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.091,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","St Helens","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.563,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Staffordshire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.297,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stirling","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.606,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stockport","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.918,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stockton-on-Tees","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.253,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Stoke-on-Trent","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.603,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Suffolk CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.16,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sunderland","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.803,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Surrey","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.764,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sutton","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.371,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Swansea","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.898,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Swindon","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.48,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Tameside","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.387,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Telford and Wrekin","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.38,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Thurrock","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.89,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Torbay","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.822,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Torfaen","time_period","2006 to 2011","zscore_category","Least Favourable",,,,,"2006 to 2011",-1.538,,,,"z-score",,1
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Tower Hamlets","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",1.972,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Trafford","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.504,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Vale of Glamorgan","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.47,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wakefield","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.391,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Walsall","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.534,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Waltham Forest","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.035,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wandsworth","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",4.592,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Warrington","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.168,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Warwickshire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.24,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Berkshire","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.854,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Dunbartonshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.654,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Lothian","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.459,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Northamptonshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.013,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","West Sussex","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.074,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Westminster","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",3.486,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wigan","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.114,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wiltshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.293,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Windsor and Maidenhead","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.282,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wirral","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.242,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wokingham","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.46,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wolverhampton","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.436,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Worcestershire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.189,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Wrexham","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.278,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","York","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.121,,,,"z-score",,4
