ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note,group
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,191,Moray,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.609843383,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,202,Na h-Eileanan Siar,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.287047866,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,160,Neath Port Talbot,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.399191553,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,62,Newcastle upon Tyne,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.608188781,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,7,Newham,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.410348481,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,169,Newport,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.424639565,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,192,North Ayrshire mainland,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.233450476,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,70,North East Lincolnshire,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.773306796,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,193,North Lanarkshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.782385566,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,71,North Lincolnshire,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.098354958,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,89,North Northamptonshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.373723751,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,63,North Tyneside,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.092748146,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,148,North Yorkshire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.600989859,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,203,Northern Ireland,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.261400838,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,61,Northumberland,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.518203298,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,102,Norwich and Norfolk,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.430230869,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,85,Nottingham,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.379801851,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,84,Nottinghamshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.138609133,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,41,Oldham,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.837813522,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,194,Orkney Islands,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.258435118,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,125,Oxfordshire CC,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,1.679998534,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,157,Pembrokeshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.95097363,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,195,Perth and Kinross,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.735172286,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,109,Peterborough,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.016442364,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,138,Plymouth,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.512630566,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,130,Portsmouth,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.224882124,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,155,Powys,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.315129756,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,120,Reading,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.327870761,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,18,Redbridge,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.295766619,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,59,Redcar and Cleveland,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.566596561,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,196,Renfrewshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.096029477,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,163,Rhondda Cynon Taf,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.632915657,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,32,Richmond upon Thames,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,2.751747012,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,42,Rochdale,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.439810978,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,75,Rotherham,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.278686234,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,87,Rutland,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.191430602,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,34,Salford,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.549558348,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,105,Sandwell,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.934849011,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,175,Scottish Borders,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.144633082,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,53,Sefton,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.302001104,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,76,Sheffield,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.174313931,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,197,Shetland Islands,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.093065903,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,96,Shropshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.263132239,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,121,Slough,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.573155558,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,103,Solihull,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.908958188,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,146,Somerset CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.185108301,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,198,South Ayrshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.280397448,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,199,South Lanarkshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.025993565,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,64,South Tyneside,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.71627576,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,131,Southampton,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.324952603,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,114,Southend-on-Sea,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.164652209,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,12,Southwark,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.697574227,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,51,St Helens,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.258463964,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,98,Staffordshire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.290946534,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,200,Stirling,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.370963322,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,36,Stockport,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.202519736,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,57,Stockton-on-Tees,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.60059962,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,97,Stoke-on-Trent,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.808759759,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,1
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,100,Suffolk CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.138388843,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,66,Sunderland,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.405854136,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,128,Surrey,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,1.882745678,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,25,Sutton,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.550711433,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,159,Swansea,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.244399781,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,140,Swindon,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.284740543,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,37,Tameside,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.762532339,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,95,Telford and Wrekin,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.609693585,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,115,Thurrock,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.082248465,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,139,Torbay,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.43363904,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,167,Torfaen,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.132587102,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,8,Tower Hamlets,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.490300542,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,35,Trafford,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,1.867973769,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,162,Vale of Glamorgan,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.063039154,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,81,Wakefield,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.886650322,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,107,Walsall,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.434762083,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,19,Waltham Forest,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.032335376,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,5,Wandsworth,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,2.065734189,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,48,Warrington,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.729663817,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,94,Warwickshire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.888500468,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,119,West Berkshire,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.640044865,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,177,West Dunbartonshire,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.190439447,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,201,West Lothian,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.437348245,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,90,West Northamptonshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.540236183,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,129,West Sussex,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.822365926,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,2,Westminster,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.995358036,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,39,Wigan,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.256246274,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,147,Wiltshire,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.051761446,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,4
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,122,Windsor and Maidenhead,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,2.394572112,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,54,Wirral,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.427345605,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,123,Wokingham,2018-2022,Total,Total,Total,Z-score category,Most Favourable,NA,NA,2.386204151,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,5
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,108,Wolverhampton,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.62731579,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,2
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,93,Worcestershire CC,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.35110984,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,154,Wrexham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.311289375,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
CI_childhood_conditions,Conditions of childhood index,SMC georgraphy,72,York,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.914626515,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.,3
