"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",25.885,24.501,27.27,"3845","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","26%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Highlands and Islands","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","5","2014-2022",28.016,24.933,31.099,"815","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","28%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - East","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",23.437,22.195,24.68,"4464","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - West","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",25.023,22.997,27.049,"1756","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Kent","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","5","2014-2022",28.059,26.698,29.419,"4188","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","28%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lancashire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",24.008,22.677,25.34,"3954","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.348,23.187,25.508,"5253","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lincolnshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",23.832,21.957,25.708,"1983","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Merseyside","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",25.504,24.068,26.94,"3538","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","26%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",22.977,20.558,25.396,"1162","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Yorkshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",27.129,25.365,28.893,"2441","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","27%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northern Ireland","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.107,23.278,24.936,"10232","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",23.123,21.797,24.449,"3883","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",24.696,23.458,25.934,"4662","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - South","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",27.377,25.891,28.863,"3458","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","27%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.313,23.114,25.512,"4917","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",26.659,25.288,28.03,"3995","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","27%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","South Yorkshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",21.739,20.407,23.071,"3682","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Southern Scotland","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",26.805,24.997,28.614,"2305","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","27%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","5","2014-2022",29.629,28.584,30.674,"7333","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","30%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.021,22.552,25.49,"3250","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Central Scotland","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.305,22.812,25.797,"3173","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Midlands","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",20.914,19.957,21.871,"6936","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",25.239,24.045,26.434,"5079","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Yorkshire","sec_dependent_children","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",22.286,21.296,23.276,"6790","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.889,20.753,23.024,"5098","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",20.139,19.188,21.09,"6830","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cheshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.101,20.576,23.626,"2844","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",26.362,24.227,28.496,"1637","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","26%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cumbria","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",23.015,20.725,25.305,"1298","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",20.896,19.818,21.973,"5468","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Devon","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",23.126,21.631,24.622,"3053","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",22.993,21.609,24.377,"3551","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Anglia","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",20.944,19.978,21.91,"6817","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Wales","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",20.459,18.998,21.921,"2927","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",19.583,17.99,21.177,"2383","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Eastern Scotland","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",19.462,18.347,20.577,"4843","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Essex","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",24.805,23.567,26.042,"4681","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",20.732,19.79,21.673,"7124","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Greater Manchester","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.736,20.797,22.674,"7417","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",21.079,19.968,22.191,"5175","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.717,20.414,23.02,"3845","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Highlands and Islands","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",20.625,17.847,23.403,"815","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - East","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",18.475,17.337,19.614,"4464","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - West","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",16.741,14.994,18.487,"1756","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Kent","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",23.52,22.235,24.804,"4188","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lancashire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.756,21.45,24.063,"3954","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",21.105,20.002,22.209,"5253","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lincolnshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",20.297,18.527,22.067,"1983","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Merseyside","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.136,19.791,22.482,"3538","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",19.622,17.339,21.906,"1162","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Yorkshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",25.036,23.317,26.755,"2441","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northern Ireland","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",21.954,21.152,22.756,"10232","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.329,20.041,22.618,"3883","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","5","2014-2022",23.522,22.304,24.739,"4662","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - South","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.237,20.851,23.623,"3458","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.143,20.002,22.285,"4917","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.382,21.09,23.675,"3995","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","South Yorkshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","2","2014-2022",20.506,19.202,21.811,"3682","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Southern Scotland","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.62,20.912,24.328,"2305","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.453,21.498,23.408,"7333","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.328,19.92,22.737,"3250","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Central Scotland","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",19.842,18.454,21.23,"3173","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Midlands","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","1","2014-2022",20.31,19.363,21.257,"6936","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","4","2014-2022",22.092,20.951,23.233,"5079","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Yorkshire","sec_dependent_children","Intermediate","itl2_current_geo",NA,"quintile","3","2014-2022",21.523,20.545,22.5,"6790","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",12.811,11.893,13.728,"5098","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","13%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",13.091,12.291,13.891,"6830","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","13%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cheshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",13.494,12.238,14.75,"2844","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","13%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",18.994,17.094,20.894,"1637","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cumbria","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",24.589,22.247,26.932,"1298","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",19.787,18.731,20.843,"5468","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Devon","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",19.164,17.768,20.56,"3053","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",20.092,18.774,21.409,"3551","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Anglia","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",20.527,19.568,21.486,"6817","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Wales","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",17.473,16.097,18.849,"2927","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",23.496,21.794,25.199,"2383","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Eastern Scotland","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",17.913,16.833,18.993,"4843","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Essex","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",16.504,15.441,17.568,"4681","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",15.988,15.137,16.839,"7124","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Greater Manchester","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",16.519,15.674,17.364,"7417","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",16.637,15.622,17.652,"5175","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",17.434,16.235,18.633,"3845","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Highlands and Islands","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",24.925,21.955,27.895,"815","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - East","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",13.841,12.828,14.854,"4464","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","14%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - West","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",9.583,8.206,10.959,"1756","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","10%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Kent","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",16.415,15.293,17.537,"4188","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lancashire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",19.611,18.373,20.849,"3954","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",18.645,17.592,19.698,"5253","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lincolnshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",22.858,21.01,24.707,"1983","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Merseyside","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",18.173,16.902,19.443,"3538","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",20.441,18.122,22.759,"1162","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Yorkshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","2","2014-2022",17.397,15.893,18.901,"2441","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northern Ireland","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",18.573,17.819,19.326,"10232","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","4","2014-2022",19.942,18.685,21.199,"3883","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
